RelEv,CanID,TagID,RelLoc,RelDate,RelTime
1,1,36186,TISDALE,2016-02-21,0533
1,1,36341,TISDALE,2016-02-21,0533
1,1,36342,TISDALE,2016-02-21,0533
1,1,36344,TISDALE,2016-02-21,0533
1,1,36345,TISDALE,2016-02-21,0533
1,1,36346,TISDALE,2016-02-21,0533
1,1,36347,TISDALE,2016-02-21,0533
1,1,36381,TISDALE,2016-02-21,0533
1,1,36382,TISDALE,2016-02-21,0533
1,1,36383,TISDALE,2016-02-21,0533
1,1,36384,TISDALE,2016-02-21,0533
1,1,36385,TISDALE,2016-02-21,0533
1,1,36387,TISDALE,2016-02-21,0533
1,1,36388,TISDALE,2016-02-21,0533
1,1,36389,TISDALE,2016-02-21,0533
1,2,36494,TISDALE,2016-02-21,0536
1,2,36495,TISDALE,2016-02-21,0536
1,2,36497,TISDALE,2016-02-21,0536
1,2,36498,TISDALE,2016-02-21,0536
1,2,36499,TISDALE,2016-02-21,0536
1,2,36501,TISDALE,2016-02-21,0536
1,2,36502,TISDALE,2016-02-21,0536
1,2,36503,TISDALE,2016-02-21,0536
1,2,36646,TISDALE,2016-02-21,0536
1,2,36647,TISDALE,2016-02-21,0536
1,2,36648,TISDALE,2016-02-21,0536
1,2,36649,TISDALE,2016-02-21,0536
1,2,36650,TISDALE,2016-02-21,0536
1,2,36651,TISDALE,2016-02-21,0536
1,2,36644,TISDALE,2016-02-21,0536
1,3,36352,TISDALE,2016-02-21,0538
1,3,36354,TISDALE,2016-02-21,0538
1,3,36355,TISDALE,2016-02-21,0538
1,3,36358,TISDALE,2016-02-21,0538
1,3,36359,TISDALE,2016-02-21,0538
1,3,36360,TISDALE,2016-02-21,0538
1,3,36361,TISDALE,2016-02-21,0538
1,3,36390,TISDALE,2016-02-21,0538
1,3,36391,TISDALE,2016-02-21,0538
1,3,36392,TISDALE,2016-02-21,0538
1,3,36393,TISDALE,2016-02-21,0538
1,3,36394,TISDALE,2016-02-21,0538
1,3,36395,TISDALE,2016-02-21,0538
1,3,36396,TISDALE,2016-02-21,0538
1,3,36397,TISDALE,2016-02-21,0538
1,4,36504,TISDALE,2016-02-21,0530
1,4,36505,TISDALE,2016-02-21,0530
1,4,36506,TISDALE,2016-02-21,0530
1,4,36507,TISDALE,2016-02-21,0530
1,4,36508,TISDALE,2016-02-21,0530
1,4,36509,TISDALE,2016-02-21,0530
1,4,36511,TISDALE,2016-02-21,0530
1,4,36513,TISDALE,2016-02-21,0530
1,4,36638,TISDALE,2016-02-21,0530
1,4,36639,TISDALE,2016-02-21,0530
1,4,36640,TISDALE,2016-02-21,0530
1,4,36641,TISDALE,2016-02-21,0530
1,4,36642,TISDALE,2016-02-21,0530
1,4,36634,TISDALE,2016-02-21,0530
1,4,36635,TISDALE,2016-02-21,0530
1,5,36483,TISDALE,2016-02-21,1039
1,5,36484,TISDALE,2016-02-21,1039
1,5,36485,TISDALE,2016-02-21,1039
1,5,36486,TISDALE,2016-02-21,1039
1,5,36487,TISDALE,2016-02-21,1039
1,5,36488,TISDALE,2016-02-21,1039
1,5,36491,TISDALE,2016-02-21,1039
1,5,36492,TISDALE,2016-02-21,1039
1,5,36447,TISDALE,2016-02-21,1039
1,5,36448,TISDALE,2016-02-21,1039
1,5,36450,TISDALE,2016-02-21,1039
1,5,36451,TISDALE,2016-02-21,1039
1,5,36453,TISDALE,2016-02-21,1039
1,5,36454,TISDALE,2016-02-21,1039
1,5,36353,TISDALE,2016-02-21,1039
1,6,36737,TISDALE,2016-02-21,1043
1,6,36738,TISDALE,2016-02-21,1043
1,6,36739,TISDALE,2016-02-21,1043
1,6,36740,TISDALE,2016-02-21,1043
1,6,36741,TISDALE,2016-02-21,1043
1,6,36742,TISDALE,2016-02-21,1043
1,6,36736,TISDALE,2016-02-21,1043
1,6,36537,TISDALE,2016-02-21,1043
1,6,36581,TISDALE,2016-02-21,1043
1,6,36583,TISDALE,2016-02-21,1043
1,6,36584,TISDALE,2016-02-21,1043
1,6,36585,TISDALE,2016-02-21,1043
1,6,36586,TISDALE,2016-02-21,1043
1,6,36587,TISDALE,2016-02-21,1043
1,6,36588,TISDALE,2016-02-21,1043
1,7,36473,TISDALE,2016-02-21,1046
1,7,36474,TISDALE,2016-02-21,1046
1,7,36475,TISDALE,2016-02-21,1046
1,7,36476,TISDALE,2016-02-21,1046
1,7,36478,TISDALE,2016-02-21,1046
1,7,36480,TISDALE,2016-02-21,1046
1,7,36481,TISDALE,2016-02-21,1046
1,7,36482,TISDALE,2016-02-21,1046
1,7,36589,TISDALE,2016-02-21,1046
1,7,36590,TISDALE,2016-02-21,1046
1,7,36593,TISDALE,2016-02-21,1046
1,7,36594,TISDALE,2016-02-21,1046
1,7,36595,TISDALE,2016-02-21,1046
1,7,36596,TISDALE,2016-02-21,1046
1,7,36597,TISDALE,2016-02-21,1046
1,8,36672,TISDALE,2016-02-21,1049
1,8,36675,TISDALE,2016-02-21,1049
1,8,36676,TISDALE,2016-02-21,1049
1,8,36677,TISDALE,2016-02-21,1049
1,8,36735,TISDALE,2016-02-21,1049
1,8,36669,TISDALE,2016-02-21,1049
1,8,36671,TISDALE,2016-02-21,1049
1,8,36441,TISDALE,2016-02-21,1049
1,8,36442,TISDALE,2016-02-21,1049
1,8,36443,TISDALE,2016-02-21,1049
1,8,36444,TISDALE,2016-02-21,1049
1,8,36445,TISDALE,2016-02-21,1049
1,8,36446,TISDALE,2016-02-21,1049
1,8,36439,TISDALE,2016-02-21,1049
1,8,36440,TISDALE,2016-02-21,1049
1,9,36398,TISDALE,2016-02-21,1654
1,9,36400,TISDALE,2016-02-21,1654
1,9,36401,TISDALE,2016-02-21,1654
1,9,36407,TISDALE,2016-02-21,1654
1,9,36409,TISDALE,2016-02-21,1654
1,9,36410,TISDALE,2016-02-21,1654
1,9,36411,TISDALE,2016-02-21,1654
1,9,36412,TISDALE,2016-02-21,1654
1,9,36362,TISDALE,2016-02-21,1654
1,9,36364,TISDALE,2016-02-21,1654
1,9,36366,TISDALE,2016-02-21,1654
1,9,36367,TISDALE,2016-02-21,1654
1,9,36368,TISDALE,2016-02-21,1654
1,9,36369,TISDALE,2016-02-21,1654
1,9,36370,TISDALE,2016-02-21,1654
1,10,36598,TISDALE,2016-02-21,1658
1,10,36599,TISDALE,2016-02-21,1658
1,10,36601,TISDALE,2016-02-21,1658
1,10,36602,TISDALE,2016-02-21,1658
1,10,36603,TISDALE,2016-02-21,1658
1,10,36604,TISDALE,2016-02-21,1658
1,10,36605,TISDALE,2016-02-21,1658
1,10,36514,TISDALE,2016-02-21,1658
1,10,36515,TISDALE,2016-02-21,1658
1,10,36516,TISDALE,2016-02-21,1658
1,10,36517,TISDALE,2016-02-21,1658
1,10,36518,TISDALE,2016-02-21,1658
1,10,36519,TISDALE,2016-02-21,1658
1,10,36520,TISDALE,2016-02-21,1658
1,10,36521,TISDALE,2016-02-21,1658
1,11,36413,TISDALE,2016-02-21,1702
1,11,36416,TISDALE,2016-02-21,1702
1,11,36419,TISDALE,2016-02-21,1702
1,11,36420,TISDALE,2016-02-21,1702
1,11,36421,TISDALE,2016-02-21,1702
1,11,36422,TISDALE,2016-02-21,1702
1,11,36423,TISDALE,2016-02-21,1702
1,11,36424,TISDALE,2016-02-21,1702
1,11,36371,TISDALE,2016-02-21,1702
1,11,36372,TISDALE,2016-02-21,1702
1,11,36374,TISDALE,2016-02-21,1702
1,11,36376,TISDALE,2016-02-21,1702
1,11,36377,TISDALE,2016-02-21,1702
1,11,36379,TISDALE,2016-02-21,1702
1,11,36380,TISDALE,2016-02-21,1702
1,12,36606,TISDALE,2016-02-21,1706
1,12,36608,TISDALE,2016-02-21,1706
1,12,36609,TISDALE,2016-02-21,1706
1,12,36610,TISDALE,2016-02-21,1706
1,12,36611,TISDALE,2016-02-21,1706
1,12,36612,TISDALE,2016-02-21,1706
1,12,36613,TISDALE,2016-02-21,1706
1,12,36525,TISDALE,2016-02-21,1706
1,12,36526,TISDALE,2016-02-21,1706
1,12,36528,TISDALE,2016-02-21,1706
1,12,36351,TISDALE,2016-02-21,1706
1,12,36531,TISDALE,2016-02-21,1706
1,12,36532,TISDALE,2016-02-21,1706
1,12,36534,TISDALE,2016-02-21,1706
1,12,36536,TISDALE,2016-02-21,1706
1,13,36465,TISDALE,2016-02-21,2300
1,13,36466,TISDALE,2016-02-21,2300
1,13,36467,TISDALE,2016-02-21,2300
1,13,36468,TISDALE,2016-02-21,2300
1,13,36469,TISDALE,2016-02-21,2300
1,13,36470,TISDALE,2016-02-21,2300
1,13,36471,TISDALE,2016-02-21,2300
1,13,36472,TISDALE,2016-02-21,2300
1,13,36425,TISDALE,2016-02-21,2300
1,13,36426,TISDALE,2016-02-21,2300
1,13,36427,TISDALE,2016-02-21,2300
1,13,36428,TISDALE,2016-02-21,2300
1,13,36429,TISDALE,2016-02-21,2300
1,13,36431,TISDALE,2016-02-21,2300
1,13,36432,TISDALE,2016-02-21,2300
1,14,36663,TISDALE,2016-02-21,2304
1,14,36664,TISDALE,2016-02-21,2304
1,14,36665,TISDALE,2016-02-21,2304
1,14,36666,TISDALE,2016-02-21,2304
1,14,36667,TISDALE,2016-02-21,2304
1,14,36668,TISDALE,2016-02-21,2304
1,14,36662,TISDALE,2016-02-21,2304
1,14,36626,TISDALE,2016-02-21,2304
1,14,36628,TISDALE,2016-02-21,2304
1,14,36629,TISDALE,2016-02-21,2304
1,14,36630,TISDALE,2016-02-21,2304
1,14,36631,TISDALE,2016-02-21,2304
1,14,36632,TISDALE,2016-02-21,2304
1,14,36633,TISDALE,2016-02-21,2304
1,14,36624,TISDALE,2016-02-21,2304
1,15,36456,TISDALE,2016-02-21,2307
1,15,36457,TISDALE,2016-02-21,2307
1,15,36458,TISDALE,2016-02-21,2307
1,15,36459,TISDALE,2016-02-21,2307
1,15,36460,TISDALE,2016-02-21,2307
1,15,36462,TISDALE,2016-02-21,2307
1,15,36463,TISDALE,2016-02-21,2307
1,15,36464,TISDALE,2016-02-21,2307
1,15,36433,TISDALE,2016-02-21,2307
1,15,36434,TISDALE,2016-02-21,2307
1,15,36435,TISDALE,2016-02-21,2307
1,15,36436,TISDALE,2016-02-21,2307
1,15,36437,TISDALE,2016-02-21,2307
1,15,36438,TISDALE,2016-02-21,2307
1,15,36623,TISDALE,2016-02-21,2307
1,16,36654,TISDALE,2016-02-21,2311
1,16,36655,TISDALE,2016-02-21,2311
1,16,36656,TISDALE,2016-02-21,2311
1,16,36657,TISDALE,2016-02-21,2311
1,16,36660,TISDALE,2016-02-21,2311
1,16,36652,TISDALE,2016-02-21,2311
1,16,36653,TISDALE,2016-02-21,2311
1,16,36614,TISDALE,2016-02-21,2311
1,16,36615,TISDALE,2016-02-21,2311
1,16,36616,TISDALE,2016-02-21,2311
1,16,36617,TISDALE,2016-02-21,2311
1,16,36618,TISDALE,2016-02-21,2311
1,16,36619,TISDALE,2016-02-21,2311
1,16,36621,TISDALE,2016-02-21,2311
1,16,36622,TISDALE,2016-02-21,2311
2,1,38787,TISDALE,2016-03-06,0301
2,1,38788,TISDALE,2016-03-06,0301
2,1,38789,TISDALE,2016-03-06,0301
2,1,38790,TISDALE,2016-03-06,0301
2,1,38791,TISDALE,2016-03-06,0301
2,1,38792,TISDALE,2016-03-06,0301
2,1,38793,TISDALE,2016-03-06,0301
2,1,38794,TISDALE,2016-03-06,0301
2,1,38780,TISDALE,2016-03-06,0301
2,1,38781,TISDALE,2016-03-06,0301
2,1,38782,TISDALE,2016-03-06,0301
2,1,38783,TISDALE,2016-03-06,0301
2,1,38784,TISDALE,2016-03-06,0301
2,1,38785,TISDALE,2016-03-06,0301
2,1,38786,TISDALE,2016-03-06,0301
2,2,39424,TISDALE,2016-03-06,0306
2,2,39425,TISDALE,2016-03-06,0306
2,2,39426,TISDALE,2016-03-06,0306
2,2,39427,TISDALE,2016-03-06,0306
2,2,39428,TISDALE,2016-03-06,0306
2,2,39429,TISDALE,2016-03-06,0306
2,2,39430,TISDALE,2016-03-06,0306
2,2,39431,TISDALE,2016-03-06,0306
2,2,39432,TISDALE,2016-03-06,0306
2,2,39433,TISDALE,2016-03-06,0306
2,2,39434,TISDALE,2016-03-06,0306
2,2,39435,TISDALE,2016-03-06,0306
2,2,39436,TISDALE,2016-03-06,0306
2,2,39437,TISDALE,2016-03-06,0306
2,2,39439,TISDALE,2016-03-06,0306
2,3,38817,TISDALE,2016-03-06,0311
2,3,38818,TISDALE,2016-03-06,0311
2,3,38819,TISDALE,2016-03-06,0311
2,3,38820,TISDALE,2016-03-06,0311
2,3,38821,TISDALE,2016-03-06,0311
2,3,38823,TISDALE,2016-03-06,0311
2,3,38824,TISDALE,2016-03-06,0311
2,3,38826,TISDALE,2016-03-06,0311
2,3,38795,TISDALE,2016-03-06,0311
2,3,38796,TISDALE,2016-03-06,0311
2,3,38797,TISDALE,2016-03-06,0311
2,3,38798,TISDALE,2016-03-06,0311
2,3,38799,TISDALE,2016-03-06,0311
2,3,38815,TISDALE,2016-03-06,0311
2,3,38816,TISDALE,2016-03-06,0311
2,4,39408,TISDALE,2016-03-06,0314
2,4,39409,TISDALE,2016-03-06,0314
2,4,39410,TISDALE,2016-03-06,0314
2,4,39411,TISDALE,2016-03-06,0314
2,4,39412,TISDALE,2016-03-06,0314
2,4,39413,TISDALE,2016-03-06,0314
2,4,39414,TISDALE,2016-03-06,0314
2,4,39415,TISDALE,2016-03-06,0314
2,4,39416,TISDALE,2016-03-06,0314
2,4,39417,TISDALE,2016-03-06,0314
2,4,39418,TISDALE,2016-03-06,0314
2,4,39419,TISDALE,2016-03-06,0314
2,4,39420,TISDALE,2016-03-06,0314
2,4,39421,TISDALE,2016-03-06,0314
2,4,39423,TISDALE,2016-03-06,0314
2,5,38836,TISDALE,2016-03-06,0846
2,5,38837,TISDALE,2016-03-06,0846
2,5,38838,TISDALE,2016-03-06,0846
2,5,38839,TISDALE,2016-03-06,0846
2,5,38840,TISDALE,2016-03-06,0846
2,5,38841,TISDALE,2016-03-06,0846
2,5,38842,TISDALE,2016-03-06,0846
2,5,38827,TISDALE,2016-03-06,0846
2,5,38828,TISDALE,2016-03-06,0846
2,5,38829,TISDALE,2016-03-06,0846
2,5,38831,TISDALE,2016-03-06,0846
2,5,38832,TISDALE,2016-03-06,0846
2,5,38833,TISDALE,2016-03-06,0846
2,5,38834,TISDALE,2016-03-06,0846
2,5,38835,TISDALE,2016-03-06,0846
2,6,39390,TISDALE,2016-03-06,0850
2,6,39391,TISDALE,2016-03-06,0850
2,6,39393,TISDALE,2016-03-06,0850
2,6,39394,TISDALE,2016-03-06,0850
2,6,39395,TISDALE,2016-03-06,0850
2,6,39397,TISDALE,2016-03-06,0850
2,6,39398,TISDALE,2016-03-06,0850
2,6,39399,TISDALE,2016-03-06,0850
2,6,39400,TISDALE,2016-03-06,0850
2,6,39401,TISDALE,2016-03-06,0850
2,6,39402,TISDALE,2016-03-06,0850
2,6,39403,TISDALE,2016-03-06,0850
2,6,39404,TISDALE,2016-03-06,0850
2,6,39406,TISDALE,2016-03-06,0850
2,6,39407,TISDALE,2016-03-06,0850
2,7,38851,TISDALE,2016-03-06,0855
2,7,38852,TISDALE,2016-03-06,0855
2,7,38853,TISDALE,2016-03-06,0855
2,7,38854,TISDALE,2016-03-06,0855
2,7,38855,TISDALE,2016-03-06,0855
2,7,38856,TISDALE,2016-03-06,0855
2,7,38857,TISDALE,2016-03-06,0855
2,7,38843,TISDALE,2016-03-06,0855
2,7,38844,TISDALE,2016-03-06,0855
2,7,38845,TISDALE,2016-03-06,0855
2,7,38846,TISDALE,2016-03-06,0855
2,7,38847,TISDALE,2016-03-06,0855
2,7,38848,TISDALE,2016-03-06,0855
2,7,38849,TISDALE,2016-03-06,0855
2,7,38850,TISDALE,2016-03-06,0855
2,8,39375,TISDALE,2016-03-06,0859
2,8,39376,TISDALE,2016-03-06,0859
2,8,39377,TISDALE,2016-03-06,0859
2,8,39378,TISDALE,2016-03-06,0859
2,8,39379,TISDALE,2016-03-06,0859
2,8,39380,TISDALE,2016-03-06,0859
2,8,39381,TISDALE,2016-03-06,0859
2,8,39382,TISDALE,2016-03-06,0859
2,8,39383,TISDALE,2016-03-06,0859
2,8,39384,TISDALE,2016-03-06,0859
2,8,39385,TISDALE,2016-03-06,0859
2,8,39386,TISDALE,2016-03-06,0859
2,8,39387,TISDALE,2016-03-06,0859
2,8,39388,TISDALE,2016-03-06,0859
2,8,39389,TISDALE,2016-03-06,0859
2,9,38865,TISDALE,2016-03-06,1433
2,9,38866,TISDALE,2016-03-06,1433
2,9,38867,TISDALE,2016-03-06,1433
2,9,38868,TISDALE,2016-03-06,1433
2,9,38869,TISDALE,2016-03-06,1433
2,9,38870,TISDALE,2016-03-06,1433
2,9,38871,TISDALE,2016-03-06,1433
2,9,38872,TISDALE,2016-03-06,1433
2,9,38858,TISDALE,2016-03-06,1433
2,9,38859,TISDALE,2016-03-06,1433
2,9,38860,TISDALE,2016-03-06,1433
2,9,38861,TISDALE,2016-03-06,1433
2,9,38862,TISDALE,2016-03-06,1433
2,9,38863,TISDALE,2016-03-06,1433
2,9,38864,TISDALE,2016-03-06,1433
2,10,39360,TISDALE,2016-03-06,1436
2,10,39361,TISDALE,2016-03-06,1436
2,10,39362,TISDALE,2016-03-06,1436
2,10,39363,TISDALE,2016-03-06,1436
2,10,39364,TISDALE,2016-03-06,1436
2,10,39365,TISDALE,2016-03-06,1436
2,10,39366,TISDALE,2016-03-06,1436
2,10,39367,TISDALE,2016-03-06,1436
2,10,39368,TISDALE,2016-03-06,1436
2,10,39369,TISDALE,2016-03-06,1436
2,10,39370,TISDALE,2016-03-06,1436
2,10,39371,TISDALE,2016-03-06,1436
2,10,39372,TISDALE,2016-03-06,1436
2,10,39373,TISDALE,2016-03-06,1436
2,10,39374,TISDALE,2016-03-06,1436
2,11,38882,TISDALE,2016-03-06,1439
2,11,38883,TISDALE,2016-03-06,1439
2,11,38884,TISDALE,2016-03-06,1439
2,11,36403,TISDALE,2016-03-06,1439
2,11,38887,TISDALE,2016-03-06,1439
2,11,38888,TISDALE,2016-03-06,1439
2,11,38889,TISDALE,2016-03-06,1439
2,11,38890,TISDALE,2016-03-06,1439
2,11,38873,TISDALE,2016-03-06,1439
2,11,38874,TISDALE,2016-03-06,1439
2,11,38875,TISDALE,2016-03-06,1439
2,11,38876,TISDALE,2016-03-06,1439
2,11,38878,TISDALE,2016-03-06,1439
2,11,38879,TISDALE,2016-03-06,1439
2,11,38880,TISDALE,2016-03-06,1439
