RelEv,CanID,TagID,RelLoc,RelDate,RelTime
4,5,39542,YOLO,2016-03-16,0726
4,5,39544,YOLO,2016-03-16,0726
4,5,39545,YOLO,2016-03-16,0726
4,5,39546,YOLO,2016-03-16,0726
4,5,36600,YOLO,2016-03-16,0726
4,5,39067,YOLO,2016-03-16,0726
4,5,39068,YOLO,2016-03-16,0726
4,5,39069,YOLO,2016-03-16,0726
4,5,39070,YOLO,2016-03-16,0726
4,5,39071,YOLO,2016-03-16,0726
4,6,39547,YOLO,2016-03-16,0726
4,6,36489,YOLO,2016-03-16,0726
4,6,39027,YOLO,2016-03-16,0726
4,6,39028,YOLO,2016-03-16,0726
4,6,39029,YOLO,2016-03-16,0726
4,6,39030,YOLO,2016-03-16,0726
4,6,39072,YOLO,2016-03-16,0726
4,6,39073,YOLO,2016-03-16,0726
4,6,39074,YOLO,2016-03-16,0726
4,6,39075,YOLO,2016-03-16,0726
4,6,39076,YOLO,2016-03-16,0726
4,6,39077,YOLO,2016-03-16,0726
4,7,39548,VERONA,2016-03-16,0625
4,7,39549,VERONA,2016-03-16,0625
4,7,39550,VERONA,2016-03-16,0625
4,7,39551,VERONA,2016-03-16,0625
4,7,39552,VERONA,2016-03-16,0625
4,7,36490,VERONA,2016-03-16,0625
4,7,36620,VERONA,2016-03-16,0625
4,7,39585,VERONA,2016-03-16,0625
4,7,39586,VERONA,2016-03-16,0625
4,7,39587,VERONA,2016-03-16,0625
4,7,39588,VERONA,2016-03-16,0625
4,8,39261,VERONA,2016-03-16,0623
4,8,39262,VERONA,2016-03-16,0623
4,8,39263,VERONA,2016-03-16,0623
4,8,39264,VERONA,2016-03-16,0623
4,8,39265,VERONA,2016-03-16,0623
4,8,39589,VERONA,2016-03-16,0623
4,8,39590,VERONA,2016-03-16,0623
4,8,39591,VERONA,2016-03-16,0623
4,8,39078,VERONA,2016-03-16,0623
4,8,39079,VERONA,2016-03-16,0623
4,8,39080,VERONA,2016-03-16,0623
4,9,39266,VERONA,2016-03-16,0630
4,9,39267,VERONA,2016-03-16,0630
4,9,39269,VERONA,2016-03-16,0630
4,9,39271,VERONA,2016-03-16,0630
4,9,39272,VERONA,2016-03-16,0630
4,9,39081,VERONA,2016-03-16,0630
4,9,39082,VERONA,2016-03-16,0630
4,9,39084,VERONA,2016-03-16,0630
4,9,39085,VERONA,2016-03-16,0630
4,9,39086,VERONA,2016-03-16,0630
4,9,39814,VERONA,2016-03-16,0630
4,10,36493,YOLO,2016-03-16,1548
4,10,39833,YOLO,2016-03-16,1548
4,10,39834,YOLO,2016-03-16,1548
4,10,39835,YOLO,2016-03-16,1548
4,10,39836,YOLO,2016-03-16,1548
4,10,39837,YOLO,2016-03-16,1548
4,10,39815,YOLO,2016-03-16,1548
4,10,39816,YOLO,2016-03-16,1548
4,10,39817,YOLO,2016-03-16,1548
4,10,39818,YOLO,2016-03-16,1548
4,10,39819,YOLO,2016-03-16,1548
4,11,39839,YOLO,2016-03-16,1550
4,11,39840,YOLO,2016-03-16,1550
4,11,39841,YOLO,2016-03-16,1550
4,11,39254,YOLO,2016-03-16,1550
4,11,39255,YOLO,2016-03-16,1550
4,11,39256,YOLO,2016-03-16,1550
4,11,39820,YOLO,2016-03-16,1550
4,11,39821,YOLO,2016-03-16,1550
4,11,39822,YOLO,2016-03-16,1550
4,11,39236,YOLO,2016-03-16,1550
4,11,39237,YOLO,2016-03-16,1550
4,12,39257,YOLO,2016-03-16,1551
4,12,39258,YOLO,2016-03-16,1551
4,12,39259,YOLO,2016-03-16,1551
4,12,39260,YOLO,2016-03-16,1551
4,12,39031,YOLO,2016-03-16,1551
4,12,39238,YOLO,2016-03-16,1551
4,12,39239,YOLO,2016-03-16,1551
4,12,39240,YOLO,2016-03-16,1551
4,12,39241,YOLO,2016-03-16,1551
4,12,39242,YOLO,2016-03-16,1551
4,12,39243,YOLO,2016-03-16,1551
4,13,39824,VERONA,2016-03-16,1430
4,13,39825,VERONA,2016-03-16,1430
4,13,39826,VERONA,2016-03-16,1430
4,13,39827,VERONA,2016-03-16,1430
4,13,39828,VERONA,2016-03-16,1430
4,13,39829,VERONA,2016-03-16,1430
4,13,39804,VERONA,2016-03-16,1430
4,13,39805,VERONA,2016-03-16,1430
4,13,39807,VERONA,2016-03-16,1430
4,13,39808,VERONA,2016-03-16,1430
4,13,39809,VERONA,2016-03-16,1430
4,14,39831,VERONA,2016-03-16,1436
4,14,39832,VERONA,2016-03-16,1436
4,14,39244,VERONA,2016-03-16,1436
4,14,39245,VERONA,2016-03-16,1436
4,14,39246,VERONA,2016-03-16,1436
4,14,39810,VERONA,2016-03-16,1436
4,14,39811,VERONA,2016-03-16,1436
4,14,39812,VERONA,2016-03-16,1436
4,14,39226,VERONA,2016-03-16,1436
4,14,39227,VERONA,2016-03-16,1436
4,14,39228,VERONA,2016-03-16,1436
4,15,39247,VERONA,2016-03-16,1445
4,15,39248,VERONA,2016-03-16,1445
4,15,39249,VERONA,2016-03-16,1445
4,15,39250,VERONA,2016-03-16,1445
4,15,39253,VERONA,2016-03-16,1445
4,15,39052,VERONA,2016-03-16,1445
4,15,39229,VERONA,2016-03-16,1445
4,15,39230,VERONA,2016-03-16,1445
4,15,39231,VERONA,2016-03-16,1445
4,15,39232,VERONA,2016-03-16,1445
4,15,39233,VERONA,2016-03-16,1445
4,16,39553,YOLO,2016-03-16,2250
4,16,39554,YOLO,2016-03-16,2250
4,16,39555,YOLO,2016-03-16,2250
4,16,39556,YOLO,2016-03-16,2250
4,16,39557,YOLO,2016-03-16,2250
4,16,39234,YOLO,2016-03-16,2250
4,16,39737,YOLO,2016-03-16,2250
4,16,39738,YOLO,2016-03-16,2250
4,16,39739,YOLO,2016-03-16,2250
4,16,39740,YOLO,2016-03-16,2250
4,16,39741,YOLO,2016-03-16,2250
4,17,39558,YOLO,2016-03-16,2250
4,17,39559,YOLO,2016-03-16,2250
4,17,39560,YOLO,2016-03-16,2250
4,17,39561,YOLO,2016-03-16,2250
4,17,39032,YOLO,2016-03-16,2250
4,17,39033,YOLO,2016-03-16,2250
4,17,39742,YOLO,2016-03-16,2250
4,17,39744,YOLO,2016-03-16,2250
4,17,39745,YOLO,2016-03-16,2250
4,17,39218,YOLO,2016-03-16,2250
4,17,39219,YOLO,2016-03-16,2250
4,18,39034,YOLO,2016-03-16,2251
4,18,39036,YOLO,2016-03-16,2251
4,18,39037,YOLO,2016-03-16,2251
4,18,39038,YOLO,2016-03-16,2251
4,18,39039,YOLO,2016-03-16,2251
4,18,39220,YOLO,2016-03-16,2251
4,18,39221,YOLO,2016-03-16,2251
4,18,39222,YOLO,2016-03-16,2251
4,18,39223,YOLO,2016-03-16,2251
4,18,39224,YOLO,2016-03-16,2251
4,18,39225,YOLO,2016-03-16,2251
4,19,39040,VERONA,2016-03-16,2148
4,19,39562,VERONA,2016-03-16,2148
4,19,39563,VERONA,2016-03-16,2148
4,19,39565,VERONA,2016-03-16,2148
4,19,39566,VERONA,2016-03-16,2148
4,19,39567,VERONA,2016-03-16,2148
4,19,39727,VERONA,2016-03-16,2148
4,19,39728,VERONA,2016-03-16,2148
4,19,39730,VERONA,2016-03-16,2148
4,19,39731,VERONA,2016-03-16,2148
4,19,39733,VERONA,2016-03-16,2148
4,20,39569,VERONA,2016-03-16,2143
4,20,39570,VERONA,2016-03-16,2143
4,20,39571,VERONA,2016-03-16,2143
4,20,39041,VERONA,2016-03-16,2143
4,20,39043,VERONA,2016-03-16,2143
4,20,39734,VERONA,2016-03-16,2143
4,20,39735,VERONA,2016-03-16,2143
4,20,39736,VERONA,2016-03-16,2143
4,20,39208,VERONA,2016-03-16,2143
4,20,39209,VERONA,2016-03-16,2143
4,20,39211,VERONA,2016-03-16,2143
4,21,39045,VERONA,2016-03-16,2157
4,21,39046,VERONA,2016-03-16,2157
4,21,39048,VERONA,2016-03-16,2157
4,21,39049,VERONA,2016-03-16,2157
4,21,39050,VERONA,2016-03-16,2157
4,21,39051,VERONA,2016-03-16,2157
4,21,39212,VERONA,2016-03-16,2157
4,21,39213,VERONA,2016-03-16,2157
4,21,39214,VERONA,2016-03-16,2157
4,21,39215,VERONA,2016-03-16,2157
4,21,39216,VERONA,2016-03-16,2157
4,21,39217,VERONA,2016-03-16,2157
5,1,39106,TISDALE,2016-03-18,0200
5,1,39107,TISDALE,2016-03-18,0200
5,1,39108,TISDALE,2016-03-18,0200
5,1,39109,TISDALE,2016-03-18,0200
5,1,39110,TISDALE,2016-03-18,0200
5,1,39111,TISDALE,2016-03-18,0200
5,1,36510,TISDALE,2016-03-18,0200
5,1,36625,TISDALE,2016-03-18,0200
5,1,39087,TISDALE,2016-03-18,0200
5,1,39088,TISDALE,2016-03-18,0200
5,1,39089,TISDALE,2016-03-18,0200
5,1,39090,TISDALE,2016-03-18,0200
5,1,39092,TISDALE,2016-03-18,0200
5,1,39093,TISDALE,2016-03-18,0200
5,2,39608,TISDALE,2016-03-17,1800
5,2,39609,TISDALE,2016-03-17,1800
5,2,39610,TISDALE,2016-03-17,1800
5,2,39612,TISDALE,2016-03-17,1800
5,2,39613,TISDALE,2016-03-17,1800
5,2,39616,TISDALE,2016-03-17,1800
5,2,39592,TISDALE,2016-03-17,1800
5,2,39593,TISDALE,2016-03-17,1800
5,2,39594,TISDALE,2016-03-17,1800
5,2,39595,TISDALE,2016-03-17,1800
5,2,39596,TISDALE,2016-03-17,1800
5,2,39597,TISDALE,2016-03-17,1800
5,2,39598,TISDALE,2016-03-17,1800
5,3,39112,TISDALE,2016-03-18,0959
5,3,39113,TISDALE,2016-03-18,0959
5,3,39114,TISDALE,2016-03-18,0959
5,3,39115,TISDALE,2016-03-18,0959
5,3,39116,TISDALE,2016-03-18,0959
5,3,39117,TISDALE,2016-03-18,0959
5,3,39118,TISDALE,2016-03-18,0959
5,3,36627,TISDALE,2016-03-18,0959
5,3,39094,TISDALE,2016-03-18,0959
5,3,39095,TISDALE,2016-03-18,0959
5,3,39096,TISDALE,2016-03-18,0959
5,3,39097,TISDALE,2016-03-18,0959
5,3,39098,TISDALE,2016-03-18,0959
5,4,36512,YOLO,2016-03-18,0711
5,4,39617,YOLO,2016-03-18,0711
5,4,39618,YOLO,2016-03-18,0711
5,4,39619,YOLO,2016-03-18,0711
5,4,39620,YOLO,2016-03-18,0711
5,4,39670,YOLO,2016-03-18,0711
5,4,39600,YOLO,2016-03-18,0711
5,4,39601,YOLO,2016-03-18,0711
5,4,39602,YOLO,2016-03-18,0711
5,4,39603,YOLO,2016-03-18,0711
5,4,39605,YOLO,2016-03-18,0711
5,5,39621,YOLO,2016-03-18,0713
5,5,39622,YOLO,2016-03-18,0713
5,5,39623,YOLO,2016-03-18,0713
5,5,39119,YOLO,2016-03-18,0713
5,5,39120,YOLO,2016-03-18,0713
5,5,39606,YOLO,2016-03-18,0713
5,5,39607,YOLO,2016-03-18,0713
5,5,36643,YOLO,2016-03-18,0713
5,5,39099,YOLO,2016-03-18,0713
5,5,39100,YOLO,2016-03-18,0713
5,5,39101,YOLO,2016-03-18,0713
5,6,39123,YOLO,2016-03-18,0713
5,6,39124,YOLO,2016-03-18,0713
5,6,39125,YOLO,2016-03-18,0713
5,6,39126,YOLO,2016-03-18,0713
5,6,39127,YOLO,2016-03-18,0713
5,6,39102,YOLO,2016-03-18,0713
5,6,39103,YOLO,2016-03-18,0713
5,6,39104,YOLO,2016-03-18,0713
5,6,39105,YOLO,2016-03-18,0713
5,6,39722,YOLO,2016-03-18,0713
5,7,39624,VERONA,2016-03-18,0607
5,7,39625,VERONA,2016-03-18,0607
5,7,39627,VERONA,2016-03-18,0607
5,7,39628,VERONA,2016-03-18,0607
5,7,39629,VERONA,2016-03-18,0607
5,7,39630,VERONA,2016-03-18,0607
5,7,39723,VERONA,2016-03-18,0607
5,7,39724,VERONA,2016-03-18,0607
5,7,39725,VERONA,2016-03-18,0607
5,7,39726,VERONA,2016-03-18,0607
5,7,36496,VERONA,2016-03-18,0607
5,8,39631,VERONA,2016-03-18,0600
5,8,39632,VERONA,2016-03-18,0600
5,8,39633,VERONA,2016-03-18,0600
5,8,39183,VERONA,2016-03-18,0600
5,8,39128,VERONA,2016-03-18,0600
5,8,39197,VERONA,2016-03-18,0600
5,8,39198,VERONA,2016-03-18,0600
5,8,39199,VERONA,2016-03-18,0600
5,8,39200,VERONA,2016-03-18,0600
5,8,39201,VERONA,2016-03-18,0600
5,8,39202,VERONA,2016-03-18,0600
5,9,39130,VERONA,2016-03-18,0618
5,9,39131,VERONA,2016-03-18,0618
5,9,39132,VERONA,2016-03-18,0618
5,9,39133,VERONA,2016-03-18,0618
5,9,39134,VERONA,2016-03-18,0618
5,9,39203,VERONA,2016-03-18,0618
5,9,39204,VERONA,2016-03-18,0618
5,9,39205,VERONA,2016-03-18,0618
5,9,39206,VERONA,2016-03-18,0618
5,9,39207,VERONA,2016-03-18,0618
5,9,36500,VERONA,2016-03-18,0618
5,10,39135,YOLO,2016-03-18,1558
5,10,39635,YOLO,2016-03-18,1558
5,10,39636,YOLO,2016-03-18,1558
5,10,39637,YOLO,2016-03-18,1558
5,10,39638,YOLO,2016-03-18,1558
5,10,39639,YOLO,2016-03-18,1558
5,10,39713,YOLO,2016-03-18,1558
5,10,39714,YOLO,2016-03-18,1558
5,10,39715,YOLO,2016-03-18,1558
5,10,39717,YOLO,2016-03-18,1558
5,10,39718,YOLO,2016-03-18,1558
5,11,39640,YOLO,2016-03-18,1600
5,11,39641,YOLO,2016-03-18,1600
5,11,39642,YOLO,2016-03-18,1600
5,11,39136,YOLO,2016-03-18,1600
5,11,39137,YOLO,2016-03-18,1600
5,11,39138,YOLO,2016-03-18,1600
5,11,39719,YOLO,2016-03-18,1600
5,11,39720,YOLO,2016-03-18,1600
5,11,39721,YOLO,2016-03-18,1600
5,11,39189,YOLO,2016-03-18,1600
5,11,39190,YOLO,2016-03-18,1600
5,11,39191,YOLO,2016-03-18,1600
5,12,39139,YOLO,2016-03-18,1607
5,12,39140,YOLO,2016-03-18,1607
5,12,39141,YOLO,2016-03-18,1607
5,12,39142,YOLO,2016-03-18,1607
5,12,39143,YOLO,2016-03-18,1607
5,12,39192,YOLO,2016-03-18,1607
5,12,39193,YOLO,2016-03-18,1607
5,12,39194,YOLO,2016-03-18,1607
5,12,39195,YOLO,2016-03-18,1607
5,12,39196,YOLO,2016-03-18,1607
5,12,39703,YOLO,2016-03-18,1607
5,13,39144,VERONA,2016-03-18,1433
5,13,39643,VERONA,2016-03-18,1433
5,13,39644,VERONA,2016-03-18,1433
5,13,39645,VERONA,2016-03-18,1433
5,13,39646,VERONA,2016-03-18,1433
5,13,39647,VERONA,2016-03-18,1433
5,13,39704,VERONA,2016-03-18,1433
5,13,39706,VERONA,2016-03-18,1433
5,13,39707,VERONA,2016-03-18,1433
5,13,39708,VERONA,2016-03-18,1433
5,13,39709,VERONA,2016-03-18,1433
5,14,39648,VERONA,2016-03-18,1440
5,14,39649,VERONA,2016-03-18,1440
5,14,39650,VERONA,2016-03-18,1440
5,14,39651,VERONA,2016-03-18,1440
5,14,39675,VERONA,2016-03-18,1440
5,14,39710,VERONA,2016-03-18,1440
5,14,39711,VERONA,2016-03-18,1440
5,14,39712,VERONA,2016-03-18,1440
5,14,39181,VERONA,2016-03-18,1440
5,14,39182,VERONA,2016-03-18,1440
5,15,39676,VERONA,2016-03-18,1448
5,15,39677,VERONA,2016-03-18,1448
5,15,39679,VERONA,2016-03-18,1448
5,15,39680,VERONA,2016-03-18,1448
5,15,39681,VERONA,2016-03-18,1448
5,15,39682,VERONA,2016-03-18,1448
5,15,39184,VERONA,2016-03-18,1448
5,15,39185,VERONA,2016-03-18,1448
5,15,39186,VERONA,2016-03-18,1448
5,15,39187,VERONA,2016-03-18,1448
5,15,39188,VERONA,2016-03-18,1448
5,15,39694,VERONA,2016-03-18,1448
5,16,39683,YOLO,2016-03-18,2350
5,16,39652,YOLO,2016-03-18,2350
5,16,39653,YOLO,2016-03-18,2350
5,16,39654,YOLO,2016-03-18,2350
5,16,39655,YOLO,2016-03-18,2350
5,16,39695,YOLO,2016-03-18,2350
5,16,39696,YOLO,2016-03-18,2350
5,16,39697,YOLO,2016-03-18,2350
5,16,39699,YOLO,2016-03-18,2350
5,16,39700,YOLO,2016-03-18,2350
5,16,39701,YOLO,2016-03-18,2350
5,17,39656,YOLO,2016-03-18,2347
5,17,39657,YOLO,2016-03-18,2347
5,17,39658,YOLO,2016-03-18,2347
5,17,39659,YOLO,2016-03-18,2347
5,17,39145,YOLO,2016-03-18,2347
5,17,39702,YOLO,2016-03-18,2347
5,17,39166,YOLO,2016-03-18,2347
5,17,39167,YOLO,2016-03-18,2347
5,17,39168,YOLO,2016-03-18,2347
5,17,39170,YOLO,2016-03-18,2347
5,18,39146,YOLO,2016-03-18,2349
5,18,39148,YOLO,2016-03-18,2349
5,18,39149,YOLO,2016-03-18,2349
5,18,39150,YOLO,2016-03-18,2349
5,18,39151,YOLO,2016-03-18,2349
5,18,39176,YOLO,2016-03-18,2349
5,18,39177,YOLO,2016-03-18,2349
5,18,39178,YOLO,2016-03-18,2349
5,18,39179,YOLO,2016-03-18,2349
5,18,39180,YOLO,2016-03-18,2349
5,18,39684,YOLO,2016-03-18,2349
5,19,39152,VERONA,2016-03-18,2230
5,19,39153,VERONA,2016-03-18,2230
5,19,39660,VERONA,2016-03-18,2230
5,19,39661,VERONA,2016-03-18,2230
5,19,39662,VERONA,2016-03-18,2230
5,19,39663,VERONA,2016-03-18,2230
5,19,39685,VERONA,2016-03-18,2230
5,19,39686,VERONA,2016-03-18,2230
5,19,39687,VERONA,2016-03-18,2230
5,19,39689,VERONA,2016-03-18,2230
5,19,39691,VERONA,2016-03-18,2230
5,20,39664,VERONA,2016-03-18,2244
5,20,39665,VERONA,2016-03-18,2244
5,20,39666,VERONA,2016-03-18,2244
5,20,39667,VERONA,2016-03-18,2244
5,20,39668,VERONA,2016-03-18,2244
5,20,39692,VERONA,2016-03-18,2244
5,20,39693,VERONA,2016-03-18,2244
5,20,39157,VERONA,2016-03-18,2244
5,20,39158,VERONA,2016-03-18,2244
5,20,39160,VERONA,2016-03-18,2244
5,20,39161,VERONA,2016-03-18,2244
5,21,39669,VERONA ,2016-03-18,2255
5,21,39671,VERONA ,2016-03-18,2255
5,21,39672,VERONA ,2016-03-18,2255
5,21,39673,VERONA ,2016-03-18,2255
5,21,39154,VERONA ,2016-03-18,2255
5,21,39156,VERONA ,2016-03-18,2255
5,21,39162,VERONA ,2016-03-18,2255
5,21,39163,VERONA ,2016-03-18,2255
5,21,39164,VERONA ,2016-03-18,2255
5,21,39165,VERONA ,2016-03-18,2255
5,21,39599,VERONA ,2016-03-18,2255
